timestamp,datapoint0,datapoint1,datapoint2,datapoint3
45:03.2,1.7617549,1.7617549,1.7617549,1.7617549
45:03.2,2.1296823,2.1296823,2.1296823,2.1296823
45:03.2,0,0,0,0
45:03.2,0,0,0,0
45:03.2,0,0,0,0
45:03.3,0,0,0,0
45:03.3,0,0,0,0
45:03.3,0,0,0,0
45:03.3,1.8691789,1.8691789,1.8691789,1.8691789
45:03.3,1.592562,1.592562,1.592562,1.592562
45:03.3,1.0124719,1.0124719,1.0124719,1.0124719
45:03.3,2.1484816,2.1484816,2.1484816,2.1484816
45:03.4,2.2021935,2.2021935,2.2021935,2.2021935
45:03.4,0,0,0,0
45:03.4,0,0,0,0
45:03.4,0,0,0,0
45:03.4,0,0,0,0
45:03.4,0,0,0,0
45:03.4,0,0,0,0
45:03.5,2.1968224,2.1968224,2.1968224,2.1968224
45:03.5,1.8906637,1.8906637,1.8906637,1.8906637
45:03.5,1.9282622,1.9282622,1.9282622,1.9282622
45:03.5,1.8020389,1.8020389,1.8020389,1.8020389
45:03.5,0,0,0,0
45:03.6,0,0,0,0
45:03.6,0,0,0,0
45:03.6,0,0,0,0
45:03.6,0,0,0,0
45:03.6,0,0,0,0
45:03.7,0,0,0,0
45:03.7,1.3320585,1.3320585,1.3320585,1.3320585
45:03.7,2.239792,2.239792,2.239792,2.239792
45:03.7,2.016887,2.016887,2.016887,2.016887
45:03.7,2.0088303,2.0088303,2.0088303,2.0088303
45:03.7,0,0,0,0
45:03.7,0,0,0,0
45:03.8,0,0,0,0
45:03.8,0,0,0,0
45:03.8,0,0,0,0
45:03.8,0,0,0,0
45:03.8,2.4197273,2.4197273,2.4197273,2.4197273
45:03.8,1.842323,1.842323,1.842323,1.842323
45:03.8,1.8235238,1.8235238,1.8235238,1.8235238
45:03.9,1.6086756,1.6086756,1.6086756,1.6086756
45:03.9,0.870135,0.870135,0.870135,0.870135
45:03.9,0,0,0,0
45:03.9,0,0,0,0
45:03.9,0,0,0,0
45:03.9,0,0,0,0
45:04.0,0,0,0,0
45:04.0,0,0,0,0
45:04.0,2.2424777,2.2424777,2.2424777,2.2424777
45:04.0,2.0867126,2.0867126,2.0867126,2.0867126
45:04.0,2.084027,2.084027,2.084027,2.084027
45:04.1,1.8342661,1.8342661,1.8342661,1.8342661
45:04.1,0,0,0,0
45:04.1,0,0,0,0
45:04.1,0,0,0,0
45:04.1,0,0,0,0
45:04.1,0,0,0,0
45:04.2,0,0,0,0
45:04.2,0,0,0,0
45:04.2,1.9014062,1.9014062,1.9014062,1.9014062
45:04.2,1.2783465,1.2783465,1.2783465,1.2783465
45:04.2,2.0625422,2.0625422,2.0625422,2.0625422
45:04.2,1.8852925,1.8852925,1.8852925,1.8852925
45:04.2,0,0,0,0
45:04.3,0,0,0,0
45:04.3,0,0,0,0
45:04.3,0,0,0,0
45:04.3,0,0,0,0
45:04.3,0,0,0,0
45:04.3,2.2505345,2.2505345,2.2505345,2.2505345
45:04.4,2.065228,2.065228,2.065228,2.065228
45:04.4,1.8181525,1.8181525,1.8181525,1.8181525
45:04.4,1.7671261,1.7671261,1.7671261,1.7671261
45:04.4,0,0,0,0
45:04.4,0,0,0,0
45:04.4,0,0,0,0
45:04.5,0,0,0,0
45:04.5,0,0,0,0
45:04.5,0,0,0,0
45:04.5,0,0,0,0
45:04.5,1.490509,1.490509,1.490509,1.490509
45:04.5,1.7993532,1.7993532,1.7993532,1.7993532
45:04.6,1.8772358,1.8772358,1.8772358,1.8772358
45:04.6,1.5818195,1.5818195,1.5818195,1.5818195
45:04.6,0,0,0,0
45:04.6,0,0,0,0
45:04.6,0,0,0,0
45:04.6,0,0,0,0
45:04.7,0,0,0,0
45:04.7,0,0,0,0
45:04.7,1.2649186,1.2649186,1.2649186,1.2649186
45:04.7,1.6946148,1.6946148,1.6946148,1.6946148
45:04.7,1.0044152,1.0044152,1.0044152,1.0044152
45:04.7,1.4851378,1.4851378,1.4851378,1.4851378
45:04.7,0.31152982,0.31152982,0.31152982,0.31152982
45:04.8,0,0,0,0
45:04.8,0,0,0,0
45:04.8,0,0,0,0
45:04.8,0,0,0,0
45:04.8,0,0,0,0
45:04.8,0,0,0,0
45:04.9,1.6006187,1.6006187,1.6006187,1.6006187
45:04.9,1.2138921,1.2138921,1.2138921,1.2138921
45:04.9,1.2461193,1.2461193,1.2461193,1.2461193
45:04.9,1.3052025,1.3052025,1.3052025,1.3052025
45:04.9,0,0,0,0
45:05.0,0,0,0,0
45:05.0,0,0,0,0
45:05.0,0,0,0,0
45:05.0,0,0,0,0
45:05.0,0,0,0,0
45:05.0,0,0,0,0
45:05.0,1.5576491,1.5576491,1.5576491,1.5576491
45:05.1,0.09399607,0.09399607,0.09399607,0.09399607
45:05.1,1.2810321,1.2810321,1.2810321,1.2810321
45:05.1,0.6794573,0.6794573,0.6794573,0.6794573
45:05.1,0,0,0,0
45:05.1,0,0,0,0
45:05.1,0,0,0,0
45:05.1,0,0,0,0
45:05.2,0,0,0,0
45:05.2,0,0,0,0
45:05.2,0.4511811,0.4511811,0.4511811,0.4511811
45:05.2,0.1315945,0.1315945,0.1315945,0.1315945
45:05.2,0.2524466,0.2524466,0.2524466,0.2524466
45:05.2,0.7358549,0.7358549,0.7358549,0.7358549
45:05.3,0,0,0,0
45:05.3,0,0,0,0
45:05.3,0,0,0,0
45:05.3,0,0,0,0
45:05.3,0,0,0,0
45:05.4,0,0,0,0
45:05.4,0,0,0,0
45:05.4,0.2846738,0.2846738,0.2846738,0.2846738
45:05.4,0,0,0,0
45:05.4,0.115480885,0.115480885,0.115480885,0.115480885
45:05.4,0,0,0,0
45:05.5,0,0,0,0
45:05.5,0,0,0,0
45:05.5,0,0,0,0
45:05.5,0,0,0,0
45:05.5,0,0,0,0
45:05.5,0,0,0,0
45:05.5,0,0,0,0
45:05.6,0.49952197,0.49952197,0.49952197,0.49952197
45:05.6,0,0,0,0
45:05.6,0,0,0,0
45:05.6,0,0,0,0
45:05.6,0,0,0,0
45:05.6,0,0,0,0
45:05.7,0,0,0,0
45:05.7,0,0,0,0
45:05.7,0,0,0,0
45:05.7,0,0,0,0
45:05.7,0,0,0,0
45:05.7,0,0,0,0
45:05.8,0,0,0,0
45:05.8,0,0,0,0
45:05.8,0,0,0,0
45:05.8,0,0,0,0
45:05.8,0,0,0,0
45:05.9,0,0,0,0
45:05.9,0,0,0,0
45:05.9,0,0,0,0
45:05.9,0,0,0,0
45:05.9,0,0,0,0
45:05.9,0,0,0,0
45:05.9,0,0,0,0
45:06.0,0,0,0,0
45:06.0,0,0,0,0
45:06.0,0,0,0,0
45:06.0,0,0,0,0
45:06.0,0,0,0,0
45:06.0,0,0,0,0
45:06.0,0,0,0,0
45:06.1,0,0,0,0
45:06.1,0,0,0,0
45:06.1,0,0,0,0
45:06.1,0,0,0,0
45:06.1,0,0,0,0
45:06.1,0,0,0,0
45:06.2,0,0,0,0
45:06.2,0,0,0,0
45:06.2,0,0,0,0
45:06.2,0,0,0,0
45:06.2,0,0,0,0
45:06.3,0,0,0,0
45:06.3,0,0,0,0
45:06.3,0,0,0,0
45:06.3,0,0,0,0
45:06.3,0,0,0,0
45:06.3,0,0,0,0
45:06.3,0,0,0,0
45:06.4,0,0,0,0
45:06.4,0,0,0,0
45:06.4,0,0,0,0
45:06.4,0,0,0,0
45:06.4,0,0,0,0
45:06.4,0,0,0,0
45:06.4,0,0,0,0
45:06.5,0,0,0,0
45:06.5,0,0,0,0
45:06.5,0,0,0,0
45:06.5,0,0,0,0
45:06.5,0,0,0,0
45:06.5,0,0,0,0
45:06.6,0,0,0,0
45:06.6,0,0,0,0
45:06.6,0,0,0,0
45:06.6,0,0,0,0
45:06.6,0,0,0,0
45:06.7,0,0,0,0
45:06.7,0,0,0,0
45:06.7,0,0,0,0
45:06.7,0,0,0,0
45:06.7,0,0,0,0
45:06.7,0,0,0,0
45:06.7,0,0,0,0
45:06.8,0,0,0,0
45:06.8,0,0,0,0
45:06.8,0,0,0,0
45:06.8,0,0,0,0
45:06.8,0,0,0,0
45:06.8,0,0,0,0
45:06.9,0,0,0,0
45:06.9,0,0,0,0
45:06.9,0,0,0,0
45:06.9,0,0,0,0
45:06.9,0,0,0,0
45:06.9,0,0,0,0
45:06.9,0,0,0,0
45:07.0,0,0,0,0
45:07.0,0,0,0,0
45:07.0,0,0,0,0
45:07.0,0,0,0,0
45:07.0,0,0,0,0
45:07.1,0,0,0,0
45:07.1,0,0,0,0
45:07.1,0,0,0,0
45:07.1,0,0,0,0
45:07.1,0,0,0,0
45:07.1,0,0,0,0
45:07.2,0,0,0,0
45:07.2,0,0,0,0
45:07.2,0,0,0,0
45:07.2,0,0,0,0
45:07.2,0,0,0,0
45:07.2,0,0,0,0
45:07.2,0,0,0,0
45:07.3,0,0,0,0
45:07.3,0,0,0,0
45:07.3,0,0,0,0
45:07.3,0,0,0,0
45:07.3,0,0,0,0
45:07.3,0,0,0,0
45:07.4,0,0,0,0
45:07.4,0,0,0,0
45:07.4,0,0,0,0
45:07.4,0,0,0,0
45:07.4,0,0,0,0
45:07.4,0,0,0,0
45:07.5,0,0,0,0
45:07.5,0,0,0,0
45:07.5,0,0,0,0
45:07.5,0,0,0,0
45:07.5,0,0,0,0
45:07.6,0,0,0,0
45:07.6,0,0,0,0
45:07.6,0,0,0,0
45:07.6,0,0,0,0
45:07.6,0,0,0,0
45:07.6,0,0,0,0
45:07.6,0,0,0,0
45:07.7,0,0,0,0
45:07.7,0,0,0,0
45:07.7,0,0,0,0
45:07.7,0,0,0,0
45:07.7,0,0,0,0
45:07.7,0,0,0,0
45:07.7,0,0,0,0
45:07.8,0,0,0,0
45:07.8,0,0,0,0
45:07.8,0,0,0,0
45:07.8,0,0,0,0
45:07.8,0,0,0,0
45:07.8,0,0,0,0
45:07.9,0,0,0,0
45:07.9,0,0,0,0
45:07.9,0,0,0,0
45:07.9,0,0,0,0
45:07.9,0,0,0,0
45:08.0,0,0,0,0
45:08.0,0,0,0,0
45:08.0,0,0,0,0
45:08.0,0,0,0,0
45:08.0,0,0,0,0
45:08.0,0,0,0,0
45:08.0,0,0,0,0
45:08.1,0,0,0,0
45:08.1,0,0,0,0
45:08.1,0,0,0,0
45:08.1,0,0,0,0
45:08.1,0,0,0,0
45:08.1,0,0,0,0
45:08.1,0,0,0,0
45:08.2,0,0,0,0
45:08.2,0,0,0,0
45:08.2,0,0,0,0
45:08.2,0,0,0,0
45:08.2,0,0,0,0
45:08.2,0,0,0,0
45:08.3,0,0,0,0
45:08.3,0,0,0,0
45:08.3,0,0,0,0
45:08.3,0,0,0,0
45:08.3,0,0,0,0
45:08.4,0,0,0,0
45:08.4,0,0,0,0
45:08.4,0,0,0,0
45:08.4,0,0,0,0
45:08.4,0,0,0,0
45:08.4,0,0,0,0
45:08.4,0,0,0,0
45:08.5,0,0,0,0
45:08.5,0,0,0,0
45:08.5,0,0,0,0
45:08.5,0,0,0,0
45:08.5,0,0,0,0
45:08.5,0,0,0,0
45:08.5,0,0,0,0
45:08.6,0,0,0,0
45:08.6,0,0,0,0
45:08.6,0,0,0,0
45:08.6,0,0,0,0
45:08.6,0,0,0,0
45:08.6,0,0,0,0
45:08.7,0,0,0,0
45:08.7,0,0,0,0
45:08.7,0,0,0,0
45:08.7,0,0,0,0
45:08.7,0,0,0,0
45:08.8,0,0,0,0
45:08.8,0,0,0,0
45:08.8,0,0,0,0
45:08.8,0,0,0,0
45:08.8,0,0,0,0
45:08.8,0,0,0,0
45:08.8,0,0,0,0
45:08.9,0,0,0,0
45:08.9,0,0,0,0
45:08.9,0,0,0,0
45:08.9,0,0,0,0
45:08.9,0,0,0,0
45:08.9,0,0,0,0
45:08.9,0,0,0,0
45:09.0,0,0,0,0
45:09.0,0,0,0,0
45:09.0,0,0,0,0
45:09.0,0,0,0,0
45:09.0,0,0,0,0
45:09.0,0,0,0,0
45:09.1,0,0,0,0
45:09.1,0,0,0,0
45:09.1,0,0,0,0
45:09.1,0,0,0,0
45:09.1,0,0,0,0
45:09.2,0,0,0,0
45:09.2,0,0,0,0
45:09.2,0,0,0,0
45:09.2,0,0,0,0
45:09.2,0,0,0,0
45:09.2,0,0,0,0
45:09.3,0,0,0,0
45:09.3,0,0,0,0
45:09.3,0,0,0,0
45:09.3,0,0,0,0
45:09.3,0,0,0,0
45:09.3,0,0,0,0
45:09.3,0,0,0,0
45:09.4,0,0,0,0
45:09.4,0,0,0,0
45:09.4,0,0,0,0
45:09.4,0,0,0,0
45:09.4,0,0,0,0
45:09.4,0,0,0,0
45:09.4,0,0,0,0
45:09.5,0,0,0,0
45:09.5,0,0,0,0
45:09.5,0,0,0,0
45:09.5,0,0,0,0
45:09.5,0,0,0,0
45:09.6,0,0,0,0
45:09.6,0,0,0,0
45:09.6,0,0,0,0
45:09.6,0,0,0,0
45:09.6,0,0,0,0
45:09.6,0,0,0,0
45:09.7,0,0,0,0
45:09.7,0,0,0,0
45:09.7,0,0,0,0
45:09.7,0,0,0,0
45:09.7,0,0,0,0
45:09.7,0,0,0,0
45:09.8,0,0,0,0
45:09.8,0,0,0,0
45:09.8,0,0,0,0
45:09.8,0,0,0,0
45:09.8,0,0,0,0
45:09.8,0,0,0,0
45:09.8,0,0,0,0
45:09.9,0,0,0,0
45:09.9,0,0,0,0
45:09.9,0,0,0,0
45:09.9,0,0,0,0
45:09.9,0,0,0,0
45:09.9,0,0,0,0
45:10.0,0,0,0,0
45:10.0,0,0,0,0
45:10.0,0,0,0,0
45:10.0,0,0,0,0
45:10.0,0,0,0,0
45:10.1,0,0,0,0
45:10.1,0,0,0,0
45:10.1,0,0,0,0
45:10.1,0,0,0,0
45:10.1,0,0,0,0
45:10.1,0,0,0,0
45:10.1,0,0,0,0
45:10.2,0,0,0,0
45:10.2,0,0,0,0
45:10.2,0,0,0,0
45:10.2,0,0,0,0
45:10.2,0,0,0,0
45:10.2,0,0,0,0
45:10.2,0,0,0,0
45:10.3,0,0,0,0
45:10.3,0,0,0,0
45:10.3,0,0,0,0
45:10.3,0,0,0,0
45:10.3,0,0,0,0
45:10.3,0,0,0,0
45:10.4,0,0,0,0
45:10.4,0,0,0,0
45:10.4,0,0,0,0
45:10.4,0,0,0,0
45:10.4,0,0,0,0
45:10.5,0,0,0,0
45:10.5,0,0,0,0
45:10.5,0,0,0,0
45:10.5,0,0,0,0
45:10.5,0,0,0,0
45:10.5,0,0,0,0
45:10.6,0,0,0,0
45:10.6,0,0,0,0
45:10.6,0,0,0,0
45:10.6,0,0,0,0
45:10.6,0,0,0,0
45:10.6,0,0,0,0
45:10.6,0,0,0,0
45:10.7,0,0,0,0
45:10.7,0,0,0,0
45:10.7,0,0,0,0
45:10.7,0,0,0,0
45:10.7,0,0,0,0
45:10.7,0,0,0,0
45:10.7,0,0,0,0
45:10.8,0,0,0,0
45:10.8,0,0,0,0
45:10.8,0,0,0,0
45:10.8,0,0,0,0
45:10.8,0,0,0,0
45:10.9,0,0,0,0
45:10.9,0,0,0,0
45:10.9,0,0,0,0
45:10.9,0,0,0,0
45:10.9,0,0,0,0
45:10.9,0,0,0,0
45:11.0,0,0,0,0
45:11.0,0,0,0,0
45:11.0,0,0,0,0
45:11.0,0,0,0,0
45:11.0,0,0,0,0
45:11.0,0,0,0,0
45:11.0,0,0,0,0
45:11.1,0,0,0,0
45:11.1,0,0,0,0
45:11.1,0,0,0,0
45:11.1,0,0,0,0
45:11.1,0,0,0,0
45:11.1,0,0,0,0
45:11.2,0,0,0,0
45:11.2,0,0,0,0
45:11.2,0,0,0,0
45:11.2,0,0,0,0
45:11.2,0,0,0,0
45:11.2,0,0,0,0
45:11.3,0,0,0,0
45:11.3,0,0,0,0
45:11.3,0,0,0,0
45:11.3,0,0,0,0
45:11.3,0,0,0,0
45:11.4,0,0,0,0
45:11.4,0,0,0,0
45:11.4,0,0,0,0
45:11.4,0,0,0,0
45:11.4,0,0,0,0
45:11.4,0,0,0,0
45:11.4,0,0,0,0
45:11.5,0,0,0,0
45:11.5,0,0,0,0
45:11.5,0,0,0,0
45:11.5,0,0,0,0
45:11.5,0,0,0,0
45:11.5,0,0,0,0
45:11.5,0,0,0,0
45:11.6,0,0,0,0
45:11.6,0,0,0,0
45:11.6,0,0,0,0
45:11.6,0,0,0,0
45:11.6,0,0,0,0
45:11.6,0,0,0,0
45:11.7,0,0,0,0
45:11.7,0,0,0,0
45:11.7,0,0,0,0
45:11.7,0,0,0,0
45:11.7,0,0,0,0
45:11.7,0,0,0,0
45:11.8,0,0,0,0
45:11.8,0,0,0,0
45:11.8,0,0,0,0
45:11.8,0,0,0,0
45:11.8,0,0,0,0
45:11.8,0,0,0,0
45:11.8,0,0,0,0
45:11.9,0,0,0,0
45:11.9,0,0,0,0
45:11.9,0,0,0,0
45:11.9,0,0,0,0
45:11.9,0,0,0,0
45:11.9,0,0,0,0
45:11.9,0,0,0,0
45:12.0,0,0,0,0
45:12.0,0,0,0,0
45:12.0,0,0,0,0
45:12.0,0,0,0,0
45:12.0,0,0,0,0
45:12.1,0,0,0,0
45:12.1,0,0,0,0
45:12.1,0,0,0,0
45:12.1,0,0,0,0
45:12.1,0,0,0,0
45:12.1,0,0,0,0
45:12.1,0,0,0,0
45:12.2,0,0,0,0
45:12.2,0,0,0,0
45:12.2,0,0,0,0
45:12.2,0,0,0,0
45:12.2,0,0,0,0
45:12.2,0,0,0,0
45:12.2,0,0,0,0
45:12.3,0.3947835,0.3947835,0.3947835,0.3947835
45:12.3,0,0,0,0
45:12.3,0,0,0,0
45:12.3,0,0,0,0
45:12.3,0,0,0,0
45:12.3,0,0,0,0
45:12.4,0,0,0,0
45:12.4,0,0,0,0
45:12.4,0,0,0,0
45:12.4,0,0,0,0
45:12.4,0,0,0,0
45:12.5,0.34107146,0.34107146,0.34107146,0.34107146
45:12.5,0,0,0,0
45:12.5,0.24438977,0.24438977,0.24438977,0.24438977
45:12.5,0,0,0,0
45:12.5,0,0,0,0
45:12.5,0,0,0,0
45:12.5,0,0,0,0
45:12.6,0,0,0,0
45:12.6,0,0,0,0
45:12.6,0,0,0,0
45:12.6,0.62574524,0.62574524,0.62574524,0.62574524
45:12.6,0,0,0,0
45:12.6,0.4189539,0.4189539,0.4189539,0.4189539
45:12.6,0.15576491,0.15576491,0.15576491,0.15576491
45:12.7,0,0,0,0
45:12.7,0,0,0,0
45:12.7,0,0,0,0
45:12.7,0,0,0,0
45:12.7,0,0,0,0
45:12.7,0,0,0,0
45:12.8,0,0,0,0
45:12.8,0.47535154,0.47535154,0.47535154,0.47535154
45:12.8,0,0,0,0
45:12.8,0.4055259,0.4055259,0.4055259,0.4055259
45:12.8,0,0,0,0
45:12.9,0,0,0,0
45:12.9,0,0,0,0
45:12.9,0,0,0,0
45:12.9,0,0,0,0
45:12.9,0,0,0,0
45:13.0,0,0,0,0
45:13.0,0.8379078,0.8379078,0.8379078,0.8379078
45:13.0,0.44312432,0.44312432,0.44312432,0.44312432
45:13.0,0.3947835,0.3947835,0.3947835,0.3947835
45:13.0,0.32227224,0.32227224,0.32227224,0.32227224
45:13.0,0,0,0,0
45:13.0,0,0,0,0
45:13.1,0,0,0,0
45:13.1,0,0,0,0
45:13.1,0,0,0,0
45:13.1,0,0,0,0
45:13.1,0,0,0,0
45:13.1,0.5048932,0.5048932,0.5048932,0.5048932
45:13.1,0.45655233,0.45655233,0.45655233,0.45655233
45:13.2,0.5693476,0.5693476,0.5693476,0.5693476
45:13.2,0.48877954,0.48877954,0.48877954,0.48877954
45:13.2,0,0,0,0
45:13.2,0,0,0,0
45:13.2,0,0,0,0
45:13.2,0,0,0,0
45:13.3,0,0,0,0
45:13.3,0,0,0,0
45:13.3,0,0,0,0
45:13.3,0.45386672,0.45386672,0.45386672,0.45386672
45:13.3,0.34107146,0.34107146,0.34107146,0.34107146
45:13.3,0.4135827,0.4135827,0.4135827,0.4135827
45:13.4,0.36255625,0.36255625,0.36255625,0.36255625
45:13.4,0,0,0,0
45:13.4,0,0,0,0
45:13.4,0,0,0,0
45:13.4,0,0,0,0
45:13.4,0,0,0,0
45:13.4,0,0,0,0
45:13.5,0.51832116,0.51832116,0.51832116,0.51832116
45:13.5,0.6687149,0.6687149,0.6687149,0.6687149
45:13.5,0.5720332,0.5720332,0.5720332,0.5720332
45:13.5,0.42701072,0.42701072,0.42701072,0.42701072
45:13.5,0.31690103,0.31690103,0.31690103,0.31690103
45:13.5,0,0,0,0
45:13.5,0,0,0,0
45:13.6,0,0,0,0
45:13.6,0,0,0,0
45:13.6,0,0,0,0
45:13.6,0,0,0,0
45:13.6,0.5424916,0.5424916,0.5424916,0.5424916
45:13.7,0.44580993,0.44580993,0.44580993,0.44580993
45:13.7,0.44312432,0.44312432,0.44312432,0.44312432
45:13.7,0.60426044,0.60426044,0.60426044,0.60426044
45:13.7,0,0,0,0
45:13.7,0,0,0,0
45:13.7,0,0,0,0
45:13.8,0,0,0,0
45:13.8,0,0,0,0
45:13.8,0,0,0,0
45:13.8,0,0,0,0
45:13.8,0.7009421,0.7009421,0.7009421,0.7009421
45:13.8,0.46192354,0.46192354,0.46192354,0.46192354
45:13.8,0.37329867,0.37329867,0.37329867,0.37329867
45:13.9,0.4377531,0.4377531,0.4377531,0.4377531
45:13.9,0,0,0,0
45:13.9,0,0,0,0
45:13.9,0,0,0,0
45:13.9,0,0,0,0
45:13.9,0,0,0,0
45:13.9,0,0,0,0
45:14.0,0.5612908,0.5612908,0.5612908,0.5612908
45:14.0,0.60426044,0.60426044,0.60426044,0.60426044
45:14.0,0.5317492,0.5317492,0.5317492,0.5317492
45:14.0,0.5962036,0.5962036,0.5962036,0.5962036
45:14.0,0.5344348,0.5344348,0.5344348,0.5344348
45:14.1,0,0,0,0
45:14.1,0,0,0,0
45:14.1,0,0,0,0
45:14.1,0,0,0,0
45:14.1,0,0,0,0
45:14.1,0,0,0,0
45:14.1,0.7841958,0.7841958,0.7841958,0.7841958
45:14.2,0.38404107,0.38404107,0.38404107,0.38404107
45:14.2,0.4082115,0.4082115,0.4082115,0.4082115
45:14.2,0.35718507,0.35718507,0.35718507,0.35718507
45:14.2,0.30615863,0.30615863,0.30615863,0.30615863
45:14.2,0,0,0,0
45:14.2,0,0,0,0
45:14.2,0,0,0,0
45:14.3,0,0,0,0
45:14.3,0,0,0,0
45:14.3,0.7036277,0.7036277,0.7036277,0.7036277
45:14.3,0.7304837,0.7304837,0.7304837,0.7304837
45:14.3,0.66065806,0.66065806,0.66065806,0.66065806
45:14.3,0.5317492,0.5317492,0.5317492,0.5317492
45:14.4,0.34107146,0.34107146,0.34107146,0.34107146
45:14.4,0,0,0,0
45:14.4,0,0,0,0
45:14.4,0,0,0,0
45:14.4,0,0,0,0
45:14.4,0,0,0,0
45:14.5,0,0,0,0
45:14.5,0.6767717,0.6767717,0.6767717,0.6767717
45:14.5,0.60426044,0.60426044,0.60426044,0.60426044
45:14.5,0.42969632,0.42969632,0.42969632,0.42969632
45:14.5,0.526378,0.526378,0.526378,0.526378
45:14.5,0.5505484,0.5505484,0.5505484,0.5505484
45:14.5,0,0,0,0
45:14.6,0,0,0,0
45:14.6,0,0,0,0
45:14.6,0,0,0,0
45:14.6,0,0,0,0
45:14.6,0,0,0,0
45:14.6,0.99635834,0.99635834,0.99635834,0.99635834
45:14.6,0.54786277,0.54786277,0.54786277,0.54786277
45:14.7,0.45655233,0.45655233,0.45655233,0.45655233
45:14.7,0.34644264,0.34644264,0.34644264,0.34644264
45:14.7,0.2658746,0.2658746,0.2658746,0.2658746
45:14.7,0,0,0,0
45:14.7,0,0,0,0
45:14.8,0,0,0,0
45:14.8,0,0,0,0
45:14.8,0,0,0,0
45:14.8,0.7304837,0.7304837,0.7304837,0.7304837
45:14.8,0.526378,0.526378,0.526378,0.526378
45:14.8,0.51294994,0.51294994,0.51294994,0.51294994
45:14.8,0.5586052,0.5586052,0.5586052,0.5586052
45:14.9,0.46192354,0.46192354,0.46192354,0.46192354
45:14.9,0.11010968,0.11010968,0.11010968,0.11010968
45:14.9,0,0,0,0
45:14.9,0,0,0,0
45:14.9,0,0,0,0
45:14.9,0,0,0,0
45:14.9,0,0,0,0
45:15.0,1.0661839,1.0661839,1.0661839,1.0661839
45:15.0,0.48609394,0.48609394,0.48609394,0.48609394
45:15.0,0.36524186,0.36524186,0.36524186,0.36524186
45:15.0,0.38941228,0.38941228,0.38941228,0.38941228
45:15.0,0.45923793,0.45923793,0.45923793,0.45923793
45:15.0,0,0,0,0
45:15.1,0,0,0,0
45:15.1,0,0,0,0
45:15.1,0,0,0,0
45:15.1,0,0,0,0
45:15.1,0,0,0,0
45:15.1,0.6472301,0.6472301,0.6472301,0.6472301
45:15.2,0.63111645,0.63111645,0.63111645,0.63111645
45:15.2,0.66334367,0.66334367,0.66334367,0.66334367
45:15.2,0.4162683,0.4162683,0.4162683,0.4162683
45:15.2,0.4377531,0.4377531,0.4377531,0.4377531
45:15.2,0,0,0,0
45:15.2,0,0,0,0
45:15.3,0,0,0,0
45:15.3,0,0,0,0
45:15.3,0,0,0,0
45:15.3,0.7627109,0.7627109,0.7627109,0.7627109
45:15.3,0.47803715,0.47803715,0.47803715,0.47803715
45:15.3,0.49683636,0.49683636,0.49683636,0.49683636
45:15.3,0.5693476,0.5693476,0.5693476,0.5693476
45:15.4,0.6660293,0.6660293,0.6660293,0.6660293
45:15.4,0.08056806,0.08056806,0.08056806,0.08056806
45:15.4,0,0,0,0
45:15.4,0,0,0,0
45:15.4,0,0,0,0
45:15.4,0,0,0,0
45:15.5,0,0,0,0
45:15.5,0.89430547,0.89430547,0.89430547,0.89430547
45:15.5,0.66065806,0.66065806,0.66065806,0.66065806
45:15.5,0.57471883,0.57471883,0.57471883,0.57471883
45:15.5,0.4377531,0.4377531,0.4377531,0.4377531
45:15.6,0.34644264,0.34644264,0.34644264,0.34644264
45:15.6,0,0,0,0
45:15.6,0,0,0,0
45:15.6,0,0,0,0
45:15.6,0,0,0,0
45:15.6,0,0,0,0
45:15.6,0.76808214,0.76808214,0.76808214,0.76808214
45:15.7,0.49415076,0.49415076,0.49415076,0.49415076
45:15.7,0.5908324,0.5908324,0.5908324,0.5908324
45:15.7,0.8056806,0.8056806,0.8056806,0.8056806
45:15.7,0.6445445,0.6445445,0.6445445,0.6445445
45:15.7,0.8728206,0.8728206,0.8728206,0.8728206
45:15.7,0,0,0,0
45:15.7,0,0,0,0
45:15.8,0,0,0,0
45:15.8,0,0,0,0
45:15.8,0,0,0,0
45:15.8,1.133324,1.133324,1.133324,1.133324
45:15.8,0.6499157,0.6499157,0.6499157,0.6499157
45:15.8,0.65528685,0.65528685,0.65528685,0.65528685
45:15.9,0.48877954,0.48877954,0.48877954,0.48877954
45:15.9,0.45386672,0.45386672,0.45386672,0.45386672
45:15.9,0,0,0,0
45:15.9,0,0,0,0
45:15.9,0,0,0,0
45:16.0,0,0,0,0
45:16.0,0,0,0,0
45:16.0,0.9265327,0.9265327,0.9265327,0.9265327
45:16.0,0.6955709,0.6955709,0.6955709,0.6955709
45:16.0,0.8755062,0.8755062,0.8755062,0.8755062
45:16.0,0.8110518,0.8110518,0.8110518,0.8110518
45:16.0,0.5371204,0.5371204,0.5371204,0.5371204
45:16.1,0.593518,0.593518,0.593518,0.593518
45:16.1,0,0,0,0
45:16.1,0,0,0,0
45:16.1,0,0,0,0
45:16.1,0,0,0,0
45:16.1,0,0,0,0
45:16.1,0.9507031,0.9507031,0.9507031,0.9507031
45:16.2,0.7251125,0.7251125,0.7251125,0.7251125
45:16.2,0.539806,0.539806,0.539806,0.539806
45:16.2,0.5559196,0.5559196,0.5559196,0.5559196
45:16.2,0.80030936,0.80030936,0.80030936,0.80030936
45:16.2,0.8969911,0.8969911,0.8969911,0.8969911
45:16.2,0,0,0,0
